JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-3187,2018-05-14,2244,36966.97,3,1,2018-05-01 – 2019-04-28,0,0,2244_D
JE-3187,2018-05-14,2213,42708.86,3,1,2018-05-01 – 2019-04-28,0,0,2213_D
JE-3187,2018-05-14,3189,-33054.94,3,1,2018-05-01 – 2019-04-28,0,0,3189_C
JE-3187,2018-05-14,2193,33054.94,3,1,2018-05-01 – 2019-04-28,0,0,2193_D
JE-3187,2018-05-14,1129,-42708.86,3,1,2018-05-01 – 2019-04-28,0,0,1129_C
JE-3188,2019-12-22,2202,-4904.65,3,4,2019-12-01 – 2020-11-28,0,0,2202_C
JE-3188,2019-12-22,3194,4904.65,3,4,2019-12-01 – 2020-11-28,0,0,3194_D
JE-3189,2018-01-31,1138,5734.93,3,6,2018-01-01 – 2019-12-28,0,0,1138_D
JE-3189,2018-01-31,1100,33335.76,3,6,2018-01-01 – 2019-12-28,0,0,1100_D
JE-3189,2018-01-31,1195,-33335.76,3,6,2018-01-01 – 2019-12-28,0,0,1195_C
JE-3189,2018-01-31,2217,-5734.93,3,6,2018-01-01 – 2019-12-28,0,0,2217_C
JE-3189,2018-01-31,1127,34397.12,3,6,2018-01-01 – 2019-12-28,0,0,1127_D
JE-3189,2018-01-31,3209,-34397.12,3,6,2018-01-01 – 2019-12-28,0,0,3209_C
JE-3190,2018-10-30,2100,-14080.03,1,6,2018-10-01 – 2019-09-28,0,0,2100_C
JE-3190,2018-10-30,2106,14080.03,1,6,2018-10-01 – 2019-09-28,0,0,2106_D
JE-3191,2018-01-04,1112,28269.98,1,8,2018-01-01 – 2019-12-28,0,0,1112_D
JE-3191,2018-01-04,2269,-28269.98,1,8,2018-01-01 – 2019-12-28,0,0,2269_C
JE-3192,2018-04-12,1166,-10327.17,1,6,2018-04-01 – 2019-03-28,0,0,1166_C
JE-3192,2018-04-12,2289,10327.17,1,6,2018-04-01 – 2019-03-28,0,0,2289_D
JE-3193,2018-04-21,3182,22836.53,4,4,2018-04-01 – 2019-03-28,0,0,3182_D
JE-3193,2018-04-21,2133,-22836.53,4,4,2018-04-01 – 2019-03-28,0,0,2133_C
JE-3193,2018-04-21,2243,41585.63,4,4,2018-04-01 – 2019-03-28,0,0,2243_D
JE-3193,2018-04-21,3121,-18422.42,4,4,2018-04-01 – 2019-03-28,0,0,3121_C
JE-3193,2018-04-21,2189,-41585.63,4,4,2018-04-01 – 2019-03-28,0,0,2189_C
JE-3193,2018-04-21,1138,18422.42,4,4,2018-04-01 – 2019-03-28,0,0,1138_D
JE-3194,2019-10-31,3145,-20672.15,7,7,2019-10-01 – 2020-09-28,0,0,3145_C
JE-3194,2019-10-31,1174,20672.15,7,7,2019-10-01 – 2020-09-28,0,0,1174_D
JE-3194,2019-10-31,3125,35831.65,7,7,2019-10-01 – 2020-09-28,0,0,3125_D
JE-3194,2019-10-31,2215,-35831.65,7,7,2019-10-01 – 2020-09-28,0,0,2215_C
JE-3195,2018-07-01,3168,-15551.05,2,8,2018-07-01 – 2019-06-28,0,0,3168_C
JE-3195,2018-07-01,2173,36224.28,2,8,2018-07-01 – 2019-06-28,0,0,2173_D
JE-3195,2018-07-01,1130,-36224.28,2,8,2018-07-01 – 2019-06-28,0,0,1130_C
JE-3195,2018-07-01,2200,15551.05,2,8,2018-07-01 – 2019-06-28,0,0,2200_D
JE-3195,2018-07-01,1112,45183.36,2,8,2018-07-01 – 2019-06-28,0,0,1112_D
JE-3195,2018-07-01,2112,-45183.36,2,8,2018-07-01 – 2019-06-28,0,0,2112_C
JE-3196,2019-08-06,2114,25961.1,4,1,2019-08-01 – 2020-07-28,0,0,2114_D
JE-3196,2019-08-06,3130,26118.7,4,1,2019-08-01 – 2020-07-28,0,0,3130_D
JE-3196,2019-08-06,2162,-13872.84,4,1,2019-08-01 – 2020-07-28,0,0,2162_C
JE-3196,2019-08-06,3174,13872.84,4,1,2019-08-01 – 2020-07-28,0,0,3174_D
JE-3196,2019-08-06,3165,-25961.1,4,1,2019-08-01 – 2020-07-28,0,0,3165_C
JE-3196,2019-08-06,1187,-26118.7,4,1,2019-08-01 – 2020-07-28,0,0,1187_C
JE-3197,2018-09-10,1113,35960.89,5,9,2018-09-01 – 2019-08-28,0,0,1113_D
JE-3197,2018-09-10,1169,-35960.89,5,9,2018-09-01 – 2019-08-28,0,0,1169_C
JE-3197,2018-09-10,3173,-32079.55,5,9,2018-09-01 – 2019-08-28,0,0,3173_C
JE-3197,2018-09-10,1125,32079.55,5,9,2018-09-01 – 2019-08-28,0,0,1125_D
JE-3198,2019-02-18,2151,-46329.09,2,2,2019-02-01 – 2020-01-28,0,0,2151_C
JE-3198,2019-02-18,1152,-25787.31,2,2,2019-02-01 – 2020-01-28,0,0,1152_C
JE-3198,2019-02-18,3202,46692.68,2,2,2019-02-01 – 2020-01-28,0,0,3202_D
JE-3198,2019-02-18,3198,-46692.68,2,2,2019-02-01 – 2020-01-28,0,0,3198_C
JE-3198,2019-02-18,2166,46329.09,2,2,2019-02-01 – 2020-01-28,0,0,2166_D
JE-3198,2019-02-18,2178,25787.31,2,2,2019-02-01 – 2020-01-28,0,0,2178_D
JE-3199,2019-03-27,2184,-39394.67,3,6,2019-03-01 – 2020-02-28,0,0,2184_C
JE-3199,2019-03-27,1151,9096.54,3,6,2019-03-01 – 2020-02-28,0,0,1151_D
JE-3199,2019-03-27,3122,39394.67,3,6,2019-03-01 – 2020-02-28,0,0,3122_D
JE-3199,2019-03-27,2128,-9096.54,3,6,2019-03-01 – 2020-02-28,0,0,2128_C
JE-3200,2019-06-08,2231,28072.67,5,9,2019-06-01 – 2020-05-28,0,0,2231_D
JE-3200,2019-06-08,2182,40080.25,5,9,2019-06-01 – 2020-05-28,0,0,2182_D
JE-3200,2019-06-08,1191,44809.74,5,9,2019-06-01 – 2020-05-28,0,0,1191_D
JE-3200,2019-06-08,1171,-44809.74,5,9,2019-06-01 – 2020-05-28,0,0,1171_C
JE-3200,2019-06-08,2100,-40080.25,5,9,2019-06-01 – 2020-05-28,0,0,2100_C
JE-3200,2019-06-08,1117,-28072.67,5,9,2019-06-01 – 2020-05-28,0,0,1117_C
JE-3201,2019-11-22,1181,21891.79,6,7,2019-11-01 – 2020-10-28,0,0,1181_D
JE-3201,2019-11-22,2188,-21891.79,6,7,2019-11-01 – 2020-10-28,0,0,2188_C
JE-3202,2019-02-09,2158,37722.33,3,1,2019-02-01 – 2020-01-28,0,0,2158_D
JE-3202,2019-02-09,1137,-29450.39,3,1,2019-02-01 – 2020-01-28,0,0,1137_C
JE-3202,2019-02-09,1165,-37722.33,3,1,2019-02-01 – 2020-01-28,0,0,1165_C
JE-3202,2019-02-09,2125,29450.39,3,1,2019-02-01 – 2020-01-28,0,0,2125_D
JE-3203,2019-04-22,3195,-9522.58,1,9,2019-04-01 – 2020-03-28,0,0,3195_C
JE-3203,2019-04-22,3201,30751.18,1,9,2019-04-01 – 2020-03-28,0,0,3201_D
JE-3203,2019-04-22,1163,-3309.8,1,9,2019-04-01 – 2020-03-28,0,0,1163_C
JE-3203,2019-04-22,3145,3309.8,1,9,2019-04-01 – 2020-03-28,0,0,3145_D
JE-3203,2019-04-22,1194,-30751.18,1,9,2019-04-01 – 2020-03-28,0,0,1194_C
JE-3203,2019-04-22,2253,9522.58,1,9,2019-04-01 – 2020-03-28,0,0,2253_D
JE-3204,2019-10-10,2223,-10619.72,6,2,2019-10-01 – 2020-09-28,0,0,2223_C
JE-3204,2019-10-10,3226,10619.72,6,2,2019-10-01 – 2020-09-28,0,0,3226_D
JE-3205,2018-08-30,3182,5839.56,5,5,2018-08-01 – 2019-07-28,0,0,3182_D
JE-3205,2018-08-30,2272,-5839.56,5,5,2018-08-01 – 2019-07-28,0,0,2272_C
JE-3206,2019-02-26,3161,-13784.88,2,7,2019-02-01 – 2020-01-28,0,0,3161_C
JE-3206,2019-02-26,1127,-48326.3,2,7,2019-02-01 – 2020-01-28,0,0,1127_C
JE-3206,2019-02-26,2276,13784.88,2,7,2019-02-01 – 2020-01-28,0,0,2276_D
JE-3206,2019-02-26,3165,48326.3,2,7,2019-02-01 – 2020-01-28,0,0,3165_D
JE-3207,2018-01-27,2193,-33279.66,6,6,2018-01-01 – 2019-12-28,0,0,2193_C
JE-3207,2018-01-27,2185,32842.08,6,6,2018-01-01 – 2019-12-28,0,0,2185_D
JE-3207,2018-01-27,2209,31030.38,6,6,2018-01-01 – 2019-12-28,0,0,2209_D
JE-3207,2018-01-27,1150,-32842.08,6,6,2018-01-01 – 2019-12-28,0,0,1150_C
JE-3207,2018-01-27,2123,33279.66,6,6,2018-01-01 – 2019-12-28,0,0,2123_D
JE-3207,2018-01-27,1155,-31030.38,6,6,2018-01-01 – 2019-12-28,0,0,1155_C
JE-3208,2018-04-10,1114,36191.21,6,3,2018-04-01 – 2019-03-28,0,0,1114_D
JE-3208,2018-04-10,2126,-37807.62,6,3,2018-04-01 – 2019-03-28,0,0,2126_C
JE-3208,2018-04-10,2261,37807.62,6,3,2018-04-01 – 2019-03-28,0,0,2261_D
JE-3208,2018-04-10,2264,-36191.21,6,3,2018-04-01 – 2019-03-28,0,0,2264_C
JE-3209,2019-11-17,2265,-39272.1,4,9,2019-11-01 – 2020-10-28,0,0,2265_C
JE-3209,2019-11-17,2161,39272.1,4,9,2019-11-01 – 2020-10-28,0,0,2161_D
JE-3210,2019-06-24,2143,-15030.36,7,6,2019-06-01 – 2020-05-28,0,0,2143_C
JE-3210,2019-06-24,1183,-44499.93,7,6,2019-06-01 – 2020-05-28,0,0,1183_C
JE-3210,2019-06-24,2281,15030.36,7,6,2019-06-01 – 2020-05-28,0,0,2281_D
JE-3210,2019-06-24,1118,44124.63,7,6,2019-06-01 – 2020-05-28,0,0,1118_D
JE-3210,2019-06-24,3177,-44124.63,7,6,2019-06-01 – 2020-05-28,0,0,3177_C
JE-3210,2019-06-24,1165,44499.93,7,6,2019-06-01 – 2020-05-28,0,0,1165_D
JE-3211,2019-09-03,3142,-47075.7,2,5,2019-09-01 – 2020-08-28,0,0,3142_C
JE-3211,2019-09-03,2120,43980.78,2,5,2019-09-01 – 2020-08-28,0,0,2120_D
JE-3211,2019-09-03,1162,47075.7,2,5,2019-09-01 – 2020-08-28,0,0,1162_D
JE-3211,2019-09-03,2246,-43980.78,2,5,2019-09-01 – 2020-08-28,0,0,2246_C
JE-3211,2019-09-03,1186,-2964.05,2,5,2019-09-01 – 2020-08-28,0,0,1186_C
JE-3211,2019-09-03,3193,2964.05,2,5,2019-09-01 – 2020-08-28,0,0,3193_D
JE-3212,2019-06-11,3152,-30625.81,4,7,2019-06-01 – 2020-05-28,0,0,3152_C
JE-3212,2019-06-11,1100,41988.42,4,7,2019-06-01 – 2020-05-28,0,0,1100_D
JE-3212,2019-06-11,2155,30625.81,4,7,2019-06-01 – 2020-05-28,0,0,2155_D
JE-3212,2019-06-11,3225,-41988.42,4,7,2019-06-01 – 2020-05-28,0,0,3225_C
JE-3213,2019-01-26,3155,45126.67,4,1,2019-01-01 – 2020-12-28,0,0,3155_D
JE-3213,2019-01-26,1118,-45126.67,4,1,2019-01-01 – 2020-12-28,0,0,1118_C
JE-3214,2019-04-11,3105,18564.13,6,7,2019-04-01 – 2020-03-28,0,0,3105_D
JE-3214,2019-04-11,2102,-9559.91,6,7,2019-04-01 – 2020-03-28,0,0,2102_C
JE-3214,2019-04-11,3117,8957.61,6,7,2019-04-01 – 2020-03-28,0,0,3117_D
JE-3214,2019-04-11,1161,-18564.13,6,7,2019-04-01 – 2020-03-28,0,0,1161_C
JE-3214,2019-04-11,2170,9559.91,6,7,2019-04-01 – 2020-03-28,0,0,2170_D
JE-3214,2019-04-11,3130,-8957.61,6,7,2019-04-01 – 2020-03-28,0,0,3130_C
JE-3215,2019-06-05,2168,-7538.56,7,9,2019-06-01 – 2020-05-28,0,0,2168_C
JE-3215,2019-06-05,1150,17312.04,7,9,2019-06-01 – 2020-05-28,0,0,1150_D
JE-3215,2019-06-05,3227,-17312.04,7,9,2019-06-01 – 2020-05-28,0,0,3227_C
JE-3215,2019-06-05,1184,7538.56,7,9,2019-06-01 – 2020-05-28,0,0,1184_D
JE-3216,2018-10-01,2241,-17045.72,6,8,2018-10-01 – 2019-09-28,0,0,2241_C
JE-3216,2018-10-01,1138,-6043.97,6,8,2018-10-01 – 2019-09-28,0,0,1138_C
JE-3216,2018-10-01,2239,48823.55,6,8,2018-10-01 – 2019-09-28,0,0,2239_D
JE-3216,2018-10-01,3124,17045.72,6,8,2018-10-01 – 2019-09-28,0,0,3124_D
JE-3216,2018-10-01,2197,-48823.55,6,8,2018-10-01 – 2019-09-28,0,0,2197_C
JE-3216,2018-10-01,3182,6043.97,6,8,2018-10-01 – 2019-09-28,0,0,3182_D
JE-3217,2019-01-24,3105,-16335.31,6,3,2019-01-01 – 2020-12-28,0,0,3105_C
JE-3217,2019-01-24,1120,43224.39,6,3,2019-01-01 – 2020-12-28,0,0,1120_D
JE-3217,2019-01-24,2288,-43224.39,6,3,2019-01-01 – 2020-12-28,0,0,2288_C
JE-3217,2019-01-24,3116,16335.31,6,3,2019-01-01 – 2020-12-28,0,0,3116_D
JE-3218,2018-10-22,1183,-27057.46,3,6,2018-10-01 – 2019-09-28,0,0,1183_C
JE-3218,2018-10-22,2203,13515.0,3,6,2018-10-01 – 2019-09-28,0,0,2203_D
JE-3218,2018-10-22,1149,27057.46,3,6,2018-10-01 – 2019-09-28,0,0,1149_D
JE-3218,2018-10-22,2274,-13515.0,3,6,2018-10-01 – 2019-09-28,0,0,2274_C
JE-3219,2019-08-06,2237,-30742.68,5,3,2019-08-01 – 2020-07-28,0,0,2237_C
JE-3219,2019-08-06,3223,30742.68,5,3,2019-08-01 – 2020-07-28,0,0,3223_D
JE-3220,2018-11-08,2109,24487.43,4,8,2018-11-01 – 2019-10-28,0,0,2109_D
JE-3220,2018-11-08,2141,-24487.43,4,8,2018-11-01 – 2019-10-28,0,0,2141_C
JE-3221,2018-04-01,3126,-21002.54,1,4,2018-04-01 – 2019-03-28,0,0,3126_C
JE-3221,2018-04-01,2132,21002.54,1,4,2018-04-01 – 2019-03-28,0,0,2132_D
JE-3221,2018-04-01,1149,24558.26,1,4,2018-04-01 – 2019-03-28,0,0,1149_D
JE-3221,2018-04-01,3144,-24558.26,1,4,2018-04-01 – 2019-03-28,0,0,3144_C
JE-3221,2018-04-01,3170,-8895.24,1,4,2018-04-01 – 2019-03-28,0,0,3170_C
JE-3221,2018-04-01,3125,8895.24,1,4,2018-04-01 – 2019-03-28,0,0,3125_D
JE-3222,2018-09-10,3199,-31004.77,6,5,2018-09-01 – 2019-08-28,0,0,3199_C
JE-3222,2018-09-10,2149,-36247.54,6,5,2018-09-01 – 2019-08-28,0,0,2149_C
JE-3222,2018-09-10,1112,36247.54,6,5,2018-09-01 – 2019-08-28,0,0,1112_D
JE-3222,2018-09-10,2116,31004.77,6,5,2018-09-01 – 2019-08-28,0,0,2116_D
JE-3223,2018-01-19,2219,18191.88,6,7,2018-01-01 – 2019-12-28,0,0,2219_D
JE-3223,2018-01-19,1169,6304.84,6,7,2018-01-01 – 2019-12-28,0,0,1169_D
JE-3223,2018-01-19,1130,-6304.84,6,7,2018-01-01 – 2019-12-28,0,0,1130_C
JE-3223,2018-01-19,1172,-18191.88,6,7,2018-01-01 – 2019-12-28,0,0,1172_C
JE-3224,2019-03-16,3112,22445.61,1,1,2019-03-01 – 2020-02-28,0,0,3112_D
JE-3224,2019-03-16,1193,24764.65,1,1,2019-03-01 – 2020-02-28,0,0,1193_D
JE-3224,2019-03-16,2112,-22445.61,1,1,2019-03-01 – 2020-02-28,0,0,2112_C
JE-3224,2019-03-16,2107,-24764.65,1,1,2019-03-01 – 2020-02-28,0,0,2107_C
JE-3225,2018-09-30,2199,-31858.63,5,6,2018-09-01 – 2019-08-28,0,0,2199_C
JE-3225,2018-09-30,3157,34216.51,5,6,2018-09-01 – 2019-08-28,0,0,3157_D
JE-3225,2018-09-30,1132,47706.51,5,6,2018-09-01 – 2019-08-28,0,0,1132_D
JE-3225,2018-09-30,1109,31858.63,5,6,2018-09-01 – 2019-08-28,0,0,1109_D
JE-3225,2018-09-30,2158,-47706.51,5,6,2018-09-01 – 2019-08-28,0,0,2158_C
JE-3225,2018-09-30,2276,-34216.51,5,6,2018-09-01 – 2019-08-28,0,0,2276_C
JE-3226,2019-11-16,1130,11726.96,1,5,2019-11-01 – 2020-10-28,0,0,1130_D
JE-3226,2019-11-16,1140,-11726.96,1,5,2019-11-01 – 2020-10-28,0,0,1140_C
JE-3227,2019-03-06,2208,21063.75,3,9,2019-03-01 – 2020-02-28,0,0,2208_D
JE-3227,2019-03-06,1150,-21063.75,3,9,2019-03-01 – 2020-02-28,0,0,1150_C
JE-3228,2019-01-27,2186,-14021.68,2,3,2019-01-01 – 2020-12-28,0,0,2186_C
JE-3228,2019-01-27,3139,14021.68,2,3,2019-01-01 – 2020-12-28,0,0,3139_D
JE-3228,2019-01-27,3107,-49356.29,2,3,2019-01-01 – 2020-12-28,0,0,3107_C
JE-3228,2019-01-27,1198,49356.29,2,3,2019-01-01 – 2020-12-28,0,0,1198_D
JE-3229,2018-05-07,3195,42181.0,1,8,2018-05-01 – 2019-04-28,0,0,3195_D
JE-3229,2018-05-07,2261,-31631.11,1,8,2018-05-01 – 2019-04-28,0,0,2261_C
JE-3229,2018-05-07,2137,-42181.0,1,8,2018-05-01 – 2019-04-28,0,0,2137_C
JE-3229,2018-05-07,2181,1397.07,1,8,2018-05-01 – 2019-04-28,0,0,2181_D
JE-3229,2018-05-07,2136,31631.11,1,8,2018-05-01 – 2019-04-28,0,0,2136_D
JE-3229,2018-05-07,1153,-1397.07,1,8,2018-05-01 – 2019-04-28,0,0,1153_C
JE-3230,2019-10-22,2208,-46245.96,6,5,2019-10-01 – 2020-09-28,0,0,2208_C
JE-3230,2019-10-22,1182,13677.11,6,5,2019-10-01 – 2020-09-28,0,0,1182_D
JE-3230,2019-10-22,3161,46245.96,6,5,2019-10-01 – 2020-09-28,0,0,3161_D
JE-3230,2019-10-22,3136,25949.05,6,5,2019-10-01 – 2020-09-28,0,0,3136_D
JE-3230,2019-10-22,1122,-25949.05,6,5,2019-10-01 – 2020-09-28,0,0,1122_C
JE-3230,2019-10-22,1170,-13677.11,6,5,2019-10-01 – 2020-09-28,0,0,1170_C
JE-3231,2019-10-13,2106,-6157.42,3,6,2019-10-01 – 2020-09-28,0,0,2106_C
JE-3231,2019-10-13,3151,6157.42,3,6,2019-10-01 – 2020-09-28,0,0,3151_D
JE-3232,2018-02-09,2245,-8110.85,6,4,2018-02-01 – 2019-01-28,0,0,2245_C
JE-3232,2018-02-09,2260,8110.85,6,4,2018-02-01 – 2019-01-28,0,0,2260_D
JE-3233,2018-09-01,1180,-22688.49,4,2,2018-09-01 – 2019-08-28,0,0,1180_C
JE-3233,2018-09-01,1130,22688.49,4,2,2018-09-01 – 2019-08-28,0,0,1130_D
JE-3234,2019-01-05,1155,-6948.08,5,2,2019-01-01 – 2020-12-28,0,0,1155_C
JE-3234,2019-01-05,2202,34257.6,5,2,2019-01-01 – 2020-12-28,0,0,2202_D
JE-3234,2019-01-05,1138,6948.08,5,2,2019-01-01 – 2020-12-28,0,0,1138_D
JE-3234,2019-01-05,3130,-34257.6,5,2,2019-01-01 – 2020-12-28,0,0,3130_C
JE-3235,2018-11-09,3225,22102.0,3,2,2018-11-01 – 2019-10-28,0,0,3225_D
JE-3235,2018-11-09,1153,-22102.0,3,2,2018-11-01 – 2019-10-28,0,0,1153_C
JE-3236,2019-05-11,1149,-13901.72,5,6,2019-05-01 – 2020-04-28,0,0,1149_C
JE-3236,2019-05-11,3167,13901.72,5,6,2019-05-01 – 2020-04-28,0,0,3167_D
JE-3236,2019-05-11,1100,9985.91,5,6,2019-05-01 – 2020-04-28,0,0,1100_D
JE-3236,2019-05-11,2107,-9985.91,5,6,2019-05-01 – 2020-04-28,0,0,2107_C
JE-3237,2019-05-19,1151,38684.06,2,9,2019-05-01 – 2020-04-28,0,0,1151_D
JE-3237,2019-05-19,2208,-38684.06,2,9,2019-05-01 – 2020-04-28,0,0,2208_C
JE-3238,2019-01-22,2208,-22504.1,4,1,2019-01-01 – 2020-12-28,0,0,2208_C
JE-3238,2019-01-22,2198,22504.1,4,1,2019-01-01 – 2020-12-28,0,0,2198_D
JE-3239,2019-05-19,1131,-35483.45,4,3,2019-05-01 – 2020-04-28,0,0,1131_C
JE-3239,2019-05-19,2116,35483.45,4,3,2019-05-01 – 2020-04-28,0,0,2116_D
JE-3239,2019-05-19,2226,9641.12,4,3,2019-05-01 – 2020-04-28,0,0,2226_D
JE-3239,2019-05-19,3122,-9641.12,4,3,2019-05-01 – 2020-04-28,0,0,3122_C
JE-3240,2019-02-23,3188,-42429.83,6,4,2019-02-01 – 2020-01-28,0,0,3188_C
JE-3240,2019-02-23,2150,42429.83,6,4,2019-02-01 – 2020-01-28,0,0,2150_D
JE-3241,2019-09-07,2246,6906.46,2,5,2019-09-01 – 2020-08-28,0,0,2246_D
JE-3241,2019-09-07,2255,-6906.46,2,5,2019-09-01 – 2020-08-28,0,0,2255_C
JE-3241,2019-09-07,3220,-32679.91,2,5,2019-09-01 – 2020-08-28,0,0,3220_C
JE-3241,2019-09-07,2267,22299.6,2,5,2019-09-01 – 2020-08-28,0,0,2267_D
JE-3241,2019-09-07,1168,-22299.6,2,5,2019-09-01 – 2020-08-28,0,0,1168_C
JE-3241,2019-09-07,1118,32679.91,2,5,2019-09-01 – 2020-08-28,0,0,1118_D
JE-3242,2019-04-15,2160,15959.22,6,8,2019-04-01 – 2020-03-28,0,0,2160_D
JE-3242,2019-04-15,2138,-6321.58,6,8,2019-04-01 – 2020-03-28,0,0,2138_C
JE-3242,2019-04-15,2127,-15959.22,6,8,2019-04-01 – 2020-03-28,0,0,2127_C
JE-3242,2019-04-15,2292,-26819.8,6,8,2019-04-01 – 2020-03-28,0,0,2292_C
JE-3242,2019-04-15,1109,26819.8,6,8,2019-04-01 – 2020-03-28,0,0,1109_D
JE-3242,2019-04-15,1196,6321.58,6,8,2019-04-01 – 2020-03-28,0,0,1196_D
JE-3243,2018-05-23,2274,8831.24,1,2,2018-05-01 – 2019-04-28,0,0,2274_D
JE-3243,2018-05-23,2200,-8831.24,1,2,2018-05-01 – 2019-04-28,0,0,2200_C
JE-3244,2018-07-03,2137,-10822.36,4,3,2018-07-01 – 2019-06-28,0,0,2137_C
JE-3244,2018-07-03,3158,33343.39,4,3,2018-07-01 – 2019-06-28,0,0,3158_D
JE-3244,2018-07-03,2105,-33343.39,4,3,2018-07-01 – 2019-06-28,0,0,2105_C
JE-3244,2018-07-03,2263,10822.36,4,3,2018-07-01 – 2019-06-28,0,0,2263_D
JE-3245,2019-12-19,3194,44576.45,5,3,2019-12-01 – 2020-11-28,0,0,3194_D
JE-3245,2019-12-19,2227,46714.92,5,3,2019-12-01 – 2020-11-28,0,0,2227_D
JE-3245,2019-12-19,3184,-46714.92,5,3,2019-12-01 – 2020-11-28,0,0,3184_C
JE-3245,2019-12-19,2285,-44576.45,5,3,2019-12-01 – 2020-11-28,0,0,2285_C
JE-3246,2019-08-27,2136,-19005.28,6,3,2019-08-01 – 2020-07-28,0,0,2136_C
JE-3246,2019-08-27,2256,19005.28,6,3,2019-08-01 – 2020-07-28,0,0,2256_D
JE-3247,2018-09-30,2227,-22577.06,7,5,2018-09-01 – 2019-08-28,0,0,2227_C
JE-3247,2018-09-30,1165,-32208.84,7,5,2018-09-01 – 2019-08-28,0,0,1165_C
JE-3247,2018-09-30,2226,-47207.26,7,5,2018-09-01 – 2019-08-28,0,0,2226_C
JE-3247,2018-09-30,2169,22577.06,7,5,2018-09-01 – 2019-08-28,0,0,2169_D
JE-3247,2018-09-30,1159,47207.26,7,5,2018-09-01 – 2019-08-28,0,0,1159_D
JE-3247,2018-09-30,3221,32208.84,7,5,2018-09-01 – 2019-08-28,0,0,3221_D
JE-3248,2019-07-13,2156,8968.37,5,2,2019-07-01 – 2020-06-28,0,0,2156_D
JE-3248,2019-07-13,3122,-34503.72,5,2,2019-07-01 – 2020-06-28,0,0,3122_C
JE-3248,2019-07-13,3155,-1698.28,5,2,2019-07-01 – 2020-06-28,0,0,3155_C
JE-3248,2019-07-13,3163,1698.28,5,2,2019-07-01 – 2020-06-28,0,0,3163_D
JE-3248,2019-07-13,1196,34503.72,5,2,2019-07-01 – 2020-06-28,0,0,1196_D
JE-3248,2019-07-13,2228,-8968.37,5,2,2019-07-01 – 2020-06-28,0,0,2228_C
JE-3249,2019-03-30,3192,31795.68,5,2,2019-03-01 – 2020-02-28,0,0,3192_D
JE-3249,2019-03-30,1135,-31932.14,5,2,2019-03-01 – 2020-02-28,0,0,1135_C
JE-3249,2019-03-30,2221,-31795.68,5,2,2019-03-01 – 2020-02-28,0,0,2221_C
JE-3249,2019-03-30,2162,-33534.41,5,2,2019-03-01 – 2020-02-28,0,0,2162_C
JE-3249,2019-03-30,2158,31932.14,5,2,2019-03-01 – 2020-02-28,0,0,2158_D
JE-3249,2019-03-30,2146,33534.41,5,2,2019-03-01 – 2020-02-28,0,0,2146_D
JE-3250,2018-07-03,2139,36775.07,4,3,2018-07-01 – 2019-06-28,0,0,2139_D
JE-3250,2018-07-03,2200,-14942.59,4,3,2018-07-01 – 2019-06-28,0,0,2200_C
JE-3250,2018-07-03,2155,44184.95,4,3,2018-07-01 – 2019-06-28,0,0,2155_D
JE-3250,2018-07-03,2199,-44184.95,4,3,2018-07-01 – 2019-06-28,0,0,2199_C
JE-3250,2018-07-03,2266,-36775.07,4,3,2018-07-01 – 2019-06-28,0,0,2266_C
JE-3250,2018-07-03,1168,14942.59,4,3,2018-07-01 – 2019-06-28,0,0,1168_D
JE-3251,2018-05-26,3183,-21967.53,2,9,2018-05-01 – 2019-04-28,0,0,3183_C
JE-3251,2018-05-26,2140,21967.53,2,9,2018-05-01 – 2019-04-28,0,0,2140_D
JE-3252,2019-03-04,1165,43520.15,1,8,2019-03-01 – 2020-02-28,0,0,1165_D
JE-3252,2019-03-04,3173,-43520.15,1,8,2019-03-01 – 2020-02-28,0,0,3173_C
JE-3253,2018-05-28,3108,49039.11,7,9,2018-05-01 – 2019-04-28,0,0,3108_D
JE-3253,2018-05-28,2136,-12326.75,7,9,2018-05-01 – 2019-04-28,0,0,2136_C
JE-3253,2018-05-28,3109,-49039.11,7,9,2018-05-01 – 2019-04-28,0,0,3109_C
JE-3253,2018-05-28,1111,12326.75,7,9,2018-05-01 – 2019-04-28,0,0,1111_D
JE-3254,2018-09-05,1124,-35049.89,4,8,2018-09-01 – 2019-08-28,0,0,1124_C
JE-3254,2018-09-05,1152,35049.89,4,8,2018-09-01 – 2019-08-28,0,0,1152_D
JE-3255,2018-04-27,3148,33503.25,5,1,2018-04-01 – 2019-03-28,0,0,3148_D
JE-3255,2018-04-27,3165,27121.18,5,1,2018-04-01 – 2019-03-28,0,0,3165_D
JE-3255,2018-04-27,1149,-27121.18,5,1,2018-04-01 – 2019-03-28,0,0,1149_C
JE-3255,2018-04-27,3129,-33503.25,5,1,2018-04-01 – 2019-03-28,0,0,3129_C
JE-3256,2019-07-22,1140,-5956.88,6,4,2019-07-01 – 2020-06-28,0,0,1140_C
JE-3256,2019-07-22,1192,5956.88,6,4,2019-07-01 – 2020-06-28,0,0,1192_D
JE-3256,2019-07-22,2229,-47495.5,6,4,2019-07-01 – 2020-06-28,0,0,2229_C
JE-3256,2019-07-22,1109,47495.5,6,4,2019-07-01 – 2020-06-28,0,0,1109_D
