JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-2190,2019-05-18,2147,-36746.58,6,6,2019-05-01 – 2020-04-28,0,0,2147_C
JE-2191,2018-10-16,2218,-8191.75,7,1,2018-10-01 – 2019-09-28,0,0,2218_C
JE-2191,2018-10-16,2150,8191.75,7,1,2018-10-01 – 2019-09-28,0,0,2150_D
JE-2192,2018-01-09,3108,4354.06,5,8,2018-01-01 – 2019-12-28,0,0,3108_D
JE-2192,2018-01-09,3189,-7646.76,5,8,2018-01-01 – 2019-12-28,0,0,3189_C
JE-2192,2018-01-09,2243,-4354.06,5,8,2018-01-01 – 2019-12-28,0,0,2243_C
JE-2192,2018-01-09,2166,7646.76,5,8,2018-01-01 – 2019-12-28,0,0,2166_D
JE-2193,2019-09-02,2104,-37161.73,5,5,2019-09-01 – 2020-08-28,0,0,2104_C
JE-2193,2019-09-02,3204,1058.21,5,5,2019-09-01 – 2020-08-28,0,0,3204_D
JE-2193,2019-09-02,3143,37161.73,5,5,2019-09-01 – 2020-08-28,0,0,3143_D
JE-2193,2019-09-02,3143,-1058.21,5,5,2019-09-01 – 2020-08-28,0,0,3143_C
JE-2194,2018-10-21,1160,19471.5,1,6,2018-10-01 – 2019-09-28,0,0,1160_D
JE-2194,2018-10-21,3139,49369.19,1,6,2018-10-01 – 2019-09-28,0,0,3139_D
JE-2194,2018-10-21,3130,-19471.5,1,6,2018-10-01 – 2019-09-28,0,0,3130_C
JE-2194,2018-10-21,2142,-49369.19,1,6,2018-10-01 – 2019-09-28,0,0,2142_C
JE-2195,2018-07-19,3153,-47215.23,3,1,2018-07-01 – 2019-06-28,0,0,3153_C
JE-2195,2018-07-19,2168,15415.48,3,1,2018-07-01 – 2019-06-28,0,0,2168_D
JE-2195,2018-07-19,3175,-15415.48,3,1,2018-07-01 – 2019-06-28,0,0,3175_C
JE-2195,2018-07-19,2269,-20292.49,3,1,2018-07-01 – 2019-06-28,0,0,2269_C
JE-2195,2018-07-19,2121,47215.23,3,1,2018-07-01 – 2019-06-28,0,0,2121_D
JE-2195,2018-07-19,2160,20292.49,3,1,2018-07-01 – 2019-06-28,0,0,2160_D
JE-2196,2018-03-11,2226,34272.14,1,8,2018-03-01 – 2019-02-28,0,0,2226_D
JE-2196,2018-03-11,2126,-34272.14,1,8,2018-03-01 – 2019-02-28,0,0,2126_C
JE-2197,2019-05-15,1172,-7584.73,4,2,2019-05-01 – 2020-04-28,0,0,1172_C
JE-2197,2019-05-15,2113,7584.73,4,2,2019-05-01 – 2020-04-28,0,0,2113_D
JE-2197,2019-05-15,2141,41272.19,4,2,2019-05-01 – 2020-04-28,0,0,2141_D
JE-2197,2019-05-15,2203,-41272.19,4,2,2019-05-01 – 2020-04-28,0,0,2203_C
JE-2198,2018-07-23,2273,-21500.88,7,7,2018-07-01 – 2019-06-28,0,0,2273_C
JE-2198,2018-07-23,3158,36844.24,7,7,2018-07-01 – 2019-06-28,0,0,3158_D
JE-2198,2018-07-23,1178,21500.88,7,7,2018-07-01 – 2019-06-28,0,0,1178_D
JE-2198,2018-07-23,3206,-36844.24,7,7,2018-07-01 – 2019-06-28,0,0,3206_C
JE-2199,2018-04-18,2230,22444.09,2,4,2018-04-01 – 2019-03-28,0,0,2230_D
JE-2199,2018-04-18,2243,-22444.09,2,4,2018-04-01 – 2019-03-28,0,0,2243_C
JE-2199,2018-04-18,3145,40581.58,2,4,2018-04-01 – 2019-03-28,0,0,3145_D
JE-2199,2018-04-18,2101,-28940.47,2,4,2018-04-01 – 2019-03-28,0,0,2101_C
JE-2199,2018-04-18,3154,-40581.58,2,4,2018-04-01 – 2019-03-28,0,0,3154_C
JE-2199,2018-04-18,1114,28940.47,2,4,2018-04-01 – 2019-03-28,0,0,1114_D
JE-2200,2019-07-16,3139,41624.83,4,3,2019-07-01 – 2020-06-28,0,0,3139_D
JE-2200,2019-07-16,2149,-41624.83,4,3,2019-07-01 – 2020-06-28,0,0,2149_C
JE-2201,2019-05-07,1194,-15382.26,6,2,2019-05-01 – 2020-04-28,0,0,1194_C
JE-2201,2019-05-07,1106,15382.26,6,2,2019-05-01 – 2020-04-28,0,0,1106_D
JE-2202,2018-10-21,3209,-17680.44,6,9,2018-10-01 – 2019-09-28,0,0,3209_C
JE-2202,2018-10-21,2108,-46850.33,6,9,2018-10-01 – 2019-09-28,0,0,2108_C
JE-2202,2018-10-21,2273,17680.44,6,9,2018-10-01 – 2019-09-28,0,0,2273_D
JE-2202,2018-10-21,1145,46850.33,6,9,2018-10-01 – 2019-09-28,0,0,1145_D
JE-2203,2019-10-26,2246,-41246.97,2,8,2019-10-01 – 2020-09-28,0,0,2246_C
JE-2203,2019-10-26,3125,41246.97,2,8,2019-10-01 – 2020-09-28,0,0,3125_D
JE-2204,2018-05-15,2111,-34249.47,6,7,2018-05-01 – 2019-04-28,0,0,2111_C
JE-2204,2018-05-15,2283,34249.47,6,7,2018-05-01 – 2019-04-28,0,0,2283_D
JE-2205,2018-05-23,2297,-1369.96,5,1,2018-05-01 – 2019-04-28,0,0,2297_C
JE-2205,2018-05-23,3180,1369.96,5,1,2018-05-01 – 2019-04-28,0,0,3180_D
JE-2206,2018-06-14,1167,30122.78,7,5,2018-06-01 – 2019-05-28,0,0,1167_D
JE-2206,2018-06-14,3111,-30122.78,7,5,2018-06-01 – 2019-05-28,0,0,3111_C
JE-2207,2019-09-26,1102,1865.78,4,1,2019-09-01 – 2020-08-28,0,0,1102_D
JE-2207,2019-09-26,1153,2177.18,4,1,2019-09-01 – 2020-08-28,0,0,1153_D
JE-2207,2019-09-26,2137,-2177.18,4,1,2019-09-01 – 2020-08-28,0,0,2137_C
JE-2207,2019-09-26,3158,-1865.78,4,1,2019-09-01 – 2020-08-28,0,0,3158_C
JE-2208,2019-10-27,3149,30674.58,7,3,2019-10-01 – 2020-09-28,0,0,3149_D
JE-2208,2019-10-27,2104,-30674.58,7,3,2019-10-01 – 2020-09-28,0,0,2104_C
JE-2209,2018-12-06,3210,39371.47,1,6,2018-12-01 – 2019-11-28,0,0,3210_D
JE-2209,2018-12-06,2264,-39371.47,1,6,2018-12-01 – 2019-11-28,0,0,2264_C
JE-2209,2018-12-06,2274,14939.82,1,6,2018-12-01 – 2019-11-28,0,0,2274_D
JE-2209,2018-12-06,3135,-14939.82,1,6,2018-12-01 – 2019-11-28,0,0,3135_C
JE-2210,2018-03-06,3218,39787.56,7,2,2018-03-01 – 2019-02-28,0,0,3218_D
JE-2210,2018-03-06,2187,14030.17,7,2,2018-03-01 – 2019-02-28,0,0,2187_D
JE-2210,2018-03-06,3120,-14030.17,7,2,2018-03-01 – 2019-02-28,0,0,3120_C
JE-2210,2018-03-06,1167,10152.52,7,2,2018-03-01 – 2019-02-28,0,0,1167_D
JE-2210,2018-03-06,3166,-39787.56,7,2,2018-03-01 – 2019-02-28,0,0,3166_C
JE-2210,2018-03-06,1153,-10152.52,7,2,2018-03-01 – 2019-02-28,0,0,1153_C
JE-2211,2018-02-09,3100,35692.46,2,5,2018-02-01 – 2019-01-28,0,0,3100_D
JE-2211,2018-02-09,1145,-35692.46,2,5,2018-02-01 – 2019-01-28,0,0,1145_C
JE-2212,2018-10-03,3167,-29739.01,1,8,2018-10-01 – 2019-09-28,0,0,3167_C
JE-2212,2018-10-03,1142,29739.01,1,8,2018-10-01 – 2019-09-28,0,0,1142_D
JE-2213,2018-11-22,2229,37575.75,4,3,2018-11-01 – 2019-10-28,0,0,2229_D
JE-2213,2018-11-22,3110,-37575.75,4,3,2018-11-01 – 2019-10-28,0,0,3110_C
JE-2214,2019-05-28,3113,14456.05,4,3,2019-05-01 – 2020-04-28,0,0,3113_D
JE-2214,2019-05-28,2204,-14456.05,4,3,2019-05-01 – 2020-04-28,0,0,2204_C
JE-2215,2018-09-30,1158,-12882.76,3,2,2018-09-01 – 2019-08-28,0,0,1158_C
JE-2215,2018-09-30,1144,48179.82,3,2,2018-09-01 – 2019-08-28,0,0,1144_D
JE-2215,2018-09-30,2276,12882.76,3,2,2018-09-01 – 2019-08-28,0,0,2276_D
JE-2215,2018-09-30,2208,-48179.82,3,2,2018-09-01 – 2019-08-28,0,0,2208_C
JE-2216,2018-08-15,3226,-38515.9,7,6,2018-08-01 – 2019-07-28,0,0,3226_C
JE-2216,2018-08-15,2258,11942.14,7,6,2018-08-01 – 2019-07-28,0,0,2258_D
JE-2216,2018-08-15,2258,27087.4,7,6,2018-08-01 – 2019-07-28,0,0,2258_D
JE-2216,2018-08-15,3176,38515.9,7,6,2018-08-01 – 2019-07-28,0,0,3176_D
JE-2216,2018-08-15,2141,-27087.4,7,6,2018-08-01 – 2019-07-28,0,0,2141_C
JE-2216,2018-08-15,3128,-11942.14,7,6,2018-08-01 – 2019-07-28,0,0,3128_C
JE-2217,2019-11-21,1195,-28630.62,7,1,2019-11-01 – 2020-10-28,0,0,1195_C
JE-2217,2019-11-21,3150,28630.62,7,1,2019-11-01 – 2020-10-28,0,0,3150_D
JE-2218,2019-03-09,2201,20375.27,3,5,2019-03-01 – 2020-02-28,0,0,2201_D
JE-2218,2019-03-09,1190,-20375.27,3,5,2019-03-01 – 2020-02-28,0,0,1190_C
JE-2219,2018-12-24,1109,20872.57,7,4,2018-12-01 – 2019-11-28,0,0,1109_D
JE-2219,2018-12-24,1187,-15810.1,7,4,2018-12-01 – 2019-11-28,0,0,1187_C
JE-2219,2018-12-24,2179,15810.1,7,4,2018-12-01 – 2019-11-28,0,0,2179_D
JE-2219,2018-12-24,1136,-20872.57,7,4,2018-12-01 – 2019-11-28,0,0,1136_C
JE-2219,2018-12-24,2237,23364.48,7,4,2018-12-01 – 2019-11-28,0,0,2237_D
JE-2219,2018-12-24,1132,-23364.48,7,4,2018-12-01 – 2019-11-28,0,0,1132_C
JE-2220,2019-04-19,1164,-32046.13,3,5,2019-04-01 – 2020-03-28,0,0,1164_C
JE-2220,2019-04-19,2154,32046.13,3,5,2019-04-01 – 2020-03-28,0,0,2154_D
JE-2221,2018-09-28,3135,-12615.58,5,6,2018-09-01 – 2019-08-28,0,0,3135_C
JE-2221,2018-09-28,3208,12615.58,5,6,2018-09-01 – 2019-08-28,0,0,3208_D
JE-2222,2019-06-01,3225,3321.07,6,4,2019-06-01 – 2020-05-28,0,0,3225_D
JE-2222,2019-06-01,2289,-3321.07,6,4,2019-06-01 – 2020-05-28,0,0,2289_C
JE-2222,2019-06-01,3192,-21506.92,6,4,2019-06-01 – 2020-05-28,0,0,3192_C
JE-2222,2019-06-01,1165,21506.92,6,4,2019-06-01 – 2020-05-28,0,0,1165_D
JE-2223,2018-08-05,3177,33434.5,4,9,2018-08-01 – 2019-07-28,0,0,3177_D
JE-2223,2018-08-05,3139,-16242.65,4,9,2018-08-01 – 2019-07-28,0,0,3139_C
JE-2223,2018-08-05,1162,2272.22,4,9,2018-08-01 – 2019-07-28,0,0,1162_D
JE-2223,2018-08-05,2273,16242.65,4,9,2018-08-01 – 2019-07-28,0,0,2273_D
JE-2223,2018-08-05,2233,-33434.5,4,9,2018-08-01 – 2019-07-28,0,0,2233_C
JE-2223,2018-08-05,2191,-2272.22,4,9,2018-08-01 – 2019-07-28,0,0,2191_C
JE-2224,2019-02-13,3125,-35684.37,4,3,2019-02-01 – 2020-01-28,0,0,3125_C
JE-2224,2019-02-13,2278,-14160.43,4,3,2019-02-01 – 2020-01-28,0,0,2278_C
JE-2224,2019-02-13,2175,35684.37,4,3,2019-02-01 – 2020-01-28,0,0,2175_D
JE-2224,2019-02-13,3186,14160.43,4,3,2019-02-01 – 2020-01-28,0,0,3186_D
JE-2225,2018-12-15,3183,-2278.34,4,9,2018-12-01 – 2019-11-28,0,0,3183_C
JE-2225,2018-12-15,3121,4292.1,4,9,2018-12-01 – 2019-11-28,0,0,3121_D
JE-2225,2018-12-15,2272,46015.13,4,9,2018-12-01 – 2019-11-28,0,0,2272_D
JE-2225,2018-12-15,3149,-46015.13,4,9,2018-12-01 – 2019-11-28,0,0,3149_C
JE-2225,2018-12-15,2215,-4292.1,4,9,2018-12-01 – 2019-11-28,0,0,2215_C
JE-2225,2018-12-15,2277,2278.34,4,9,2018-12-01 – 2019-11-28,0,0,2277_D
JE-2226,2019-04-08,2209,-1376.3,3,4,2019-04-01 – 2020-03-28,0,0,2209_C
JE-2226,2019-04-08,2275,1376.3,3,4,2019-04-01 – 2020-03-28,0,0,2275_D
JE-2227,2019-02-23,3144,47310.78,1,7,2019-02-01 – 2020-01-28,0,0,3144_D
JE-2227,2019-02-23,2227,-47310.78,1,7,2019-02-01 – 2020-01-28,0,0,2227_C
JE-2227,2019-02-23,2271,-13046.75,1,7,2019-02-01 – 2020-01-28,0,0,2271_C
JE-2227,2019-02-23,3134,13046.75,1,7,2019-02-01 – 2020-01-28,0,0,3134_D
JE-2228,2019-04-07,2107,-13549.07,6,4,2019-04-01 – 2020-03-28,0,0,2107_C
JE-2228,2019-04-07,2172,-12846.85,6,4,2019-04-01 – 2020-03-28,0,0,2172_C
JE-2228,2019-04-07,2250,13549.07,6,4,2019-04-01 – 2020-03-28,0,0,2250_D
JE-2228,2019-04-07,3189,40420.86,6,4,2019-04-01 – 2020-03-28,0,0,3189_D
JE-2228,2019-04-07,2280,12846.85,6,4,2019-04-01 – 2020-03-28,0,0,2280_D
JE-2228,2019-04-07,3146,-40420.86,6,4,2019-04-01 – 2020-03-28,0,0,3146_C
JE-2229,2019-11-04,1184,-3823.5,4,1,2019-11-01 – 2020-10-28,0,0,1184_C
JE-2229,2019-11-04,2168,35027.4,4,1,2019-11-01 – 2020-10-28,0,0,2168_D
JE-2229,2019-11-04,3148,-35027.4,4,1,2019-11-01 – 2020-10-28,0,0,3148_C
JE-2229,2019-11-04,3181,42470.22,4,1,2019-11-01 – 2020-10-28,0,0,3181_D
JE-2229,2019-11-04,3177,-42470.22,4,1,2019-11-01 – 2020-10-28,0,0,3177_C
JE-2229,2019-11-04,2297,3823.5,4,1,2019-11-01 – 2020-10-28,0,0,2297_D
JE-2230,2018-03-20,2185,-37486.91,4,5,2018-03-01 – 2019-02-28,0,0,2185_C
JE-2230,2018-03-20,3133,37486.91,4,5,2018-03-01 – 2019-02-28,0,0,3133_D
JE-2230,2018-03-20,2110,10522.89,4,5,2018-03-01 – 2019-02-28,0,0,2110_D
JE-2230,2018-03-20,2159,-10522.89,4,5,2018-03-01 – 2019-02-28,0,0,2159_C
JE-2231,2019-01-13,3105,43508.74,3,8,2019-01-01 – 2020-12-28,0,0,3105_D
JE-2231,2019-01-13,2155,-43508.74,3,8,2019-01-01 – 2020-12-28,0,0,2155_C
JE-2232,2019-12-18,2196,-28656.72,6,7,2019-12-01 – 2020-11-28,0,0,2196_C
JE-2232,2019-12-18,3146,10213.66,6,7,2019-12-01 – 2020-11-28,0,0,3146_D
JE-2232,2019-12-18,3208,28656.72,6,7,2019-12-01 – 2020-11-28,0,0,3208_D
JE-2232,2019-12-18,2105,-10213.66,6,7,2019-12-01 – 2020-11-28,0,0,2105_C
JE-2233,2019-09-21,1135,-26056.3,6,8,2019-09-01 – 2020-08-28,0,0,1135_C
JE-2233,2019-09-21,2127,34718.58,6,8,2019-09-01 – 2020-08-28,0,0,2127_D
JE-2233,2019-09-21,1105,-34718.58,6,8,2019-09-01 – 2020-08-28,0,0,1105_C
JE-2233,2019-09-21,1100,26056.3,6,8,2019-09-01 – 2020-08-28,0,0,1100_D
JE-2234,2018-02-09,3204,-15808.31,7,9,2018-02-01 – 2019-01-28,0,0,3204_C
JE-2234,2018-02-09,3178,6255.56,7,9,2018-02-01 – 2019-01-28,0,0,3178_D
JE-2234,2018-02-09,2100,-46859.88,7,9,2018-02-01 – 2019-01-28,0,0,2100_C
JE-2234,2018-02-09,3223,-6255.56,7,9,2018-02-01 – 2019-01-28,0,0,3223_C
JE-2234,2018-02-09,2150,46859.88,7,9,2018-02-01 – 2019-01-28,0,0,2150_D
JE-2234,2018-02-09,1104,15808.31,7,9,2018-02-01 – 2019-01-28,0,0,1104_D
JE-2235,2019-01-31,1129,-41938.88,6,6,2019-01-01 – 2020-12-28,0,0,1129_C
JE-2235,2019-01-31,2171,-46955.17,6,6,2019-01-01 – 2020-12-28,0,0,2171_C
JE-2235,2019-01-31,2257,41938.88,6,6,2019-01-01 – 2020-12-28,0,0,2257_D
JE-2235,2019-01-31,1171,46955.17,6,6,2019-01-01 – 2020-12-28,0,0,1171_D
JE-2236,2018-04-15,2176,-38426.97,3,3,2018-04-01 – 2019-03-28,0,0,2176_C
JE-2236,2018-04-15,2290,38426.97,3,3,2018-04-01 – 2019-03-28,0,0,2290_D
JE-2237,2019-05-10,3108,-22576.35,7,1,2019-05-01 – 2020-04-28,0,0,3108_C
JE-2237,2019-05-10,3184,-28717.86,7,1,2019-05-01 – 2020-04-28,0,0,3184_C
JE-2237,2019-05-10,1149,22576.35,7,1,2019-05-01 – 2020-04-28,0,0,1149_D
JE-2237,2019-05-10,3163,28717.86,7,1,2019-05-01 – 2020-04-28,0,0,3163_D
JE-2237,2019-05-10,3121,-39975.61,7,1,2019-05-01 – 2020-04-28,0,0,3121_C
JE-2237,2019-05-10,1181,39975.61,7,1,2019-05-01 – 2020-04-28,0,0,1181_D
JE-2238,2019-05-06,3220,45808.26,4,4,2019-05-01 – 2020-04-28,0,0,3220_D
JE-2238,2019-05-06,2220,-45808.26,4,4,2019-05-01 – 2020-04-28,0,0,2220_C
JE-2238,2019-05-06,2207,47607.24,4,4,2019-05-01 – 2020-04-28,0,0,2207_D
JE-2238,2019-05-06,3160,-32211.15,4,4,2019-05-01 – 2020-04-28,0,0,3160_C
JE-2238,2019-05-06,3120,-47607.24,4,4,2019-05-01 – 2020-04-28,0,0,3120_C
JE-2238,2019-05-06,1165,32211.15,4,4,2019-05-01 – 2020-04-28,0,0,1165_D
JE-2239,2018-10-27,2143,31805.15,3,2,2018-10-01 – 2019-09-28,0,0,2143_D
JE-2239,2018-10-27,2188,-8680.16,3,2,2018-10-01 – 2019-09-28,0,0,2188_C
JE-2239,2018-10-27,1146,8680.16,3,2,2018-10-01 – 2019-09-28,0,0,1146_D
JE-2239,2018-10-27,2200,-31805.15,3,2,2018-10-01 – 2019-09-28,0,0,2200_C
JE-2240,2018-07-21,2110,-44969.66,6,6,2018-07-01 – 2019-06-28,0,0,2110_C
JE-2240,2018-07-21,2175,-37393.83,6,6,2018-07-01 – 2019-06-28,0,0,2175_C
JE-2240,2018-07-21,2222,44969.66,6,6,2018-07-01 – 2019-06-28,0,0,2222_D
JE-2240,2018-07-21,2203,37393.83,6,6,2018-07-01 – 2019-06-28,0,0,2203_D
JE-2241,2018-11-18,2127,29074.62,6,8,2018-11-01 – 2019-10-28,0,0,2127_D
JE-2241,2018-11-18,2172,-47514.2,6,8,2018-11-01 – 2019-10-28,0,0,2172_C
JE-2241,2018-11-18,3171,19305.96,6,8,2018-11-01 – 2019-10-28,0,0,3171_D
JE-2241,2018-11-18,2160,-29074.62,6,8,2018-11-01 – 2019-10-28,0,0,2160_C
JE-2241,2018-11-18,2266,-19305.96,6,8,2018-11-01 – 2019-10-28,0,0,2266_C
JE-2241,2018-11-18,2233,47514.2,6,8,2018-11-01 – 2019-10-28,0,0,2233_D
JE-2242,2018-03-04,3225,-9817.66,1,7,2018-03-01 – 2019-02-28,0,0,3225_C
JE-2242,2018-03-04,2268,13316.58,1,7,2018-03-01 – 2019-02-28,0,0,2268_D
JE-2242,2018-03-04,2231,9817.66,1,7,2018-03-01 – 2019-02-28,0,0,2231_D
JE-2242,2018-03-04,3199,-13316.58,1,7,2018-03-01 – 2019-02-28,0,0,3199_C
JE-2243,2018-05-27,3226,23693.87,3,7,2018-05-01 – 2019-04-28,0,0,3226_D
JE-2243,2018-05-27,1187,38608.68,3,7,2018-05-01 – 2019-04-28,0,0,1187_D
JE-2243,2018-05-27,2134,-38608.68,3,7,2018-05-01 – 2019-04-28,0,0,2134_C
JE-2243,2018-05-27,1146,-23693.87,3,7,2018-05-01 – 2019-04-28,0,0,1146_C
JE-2244,2019-01-23,1143,43583.49,3,5,2019-01-01 – 2020-12-28,0,0,1143_D
JE-2244,2019-01-23,3115,11420.92,3,5,2019-01-01 – 2020-12-28,0,0,3115_D
JE-2244,2019-01-23,2187,6325.12,3,5,2019-01-01 – 2020-12-28,0,0,2187_D
JE-2244,2019-01-23,1119,-43583.49,3,5,2019-01-01 – 2020-12-28,0,0,1119_C
JE-2244,2019-01-23,2232,-6325.12,3,5,2019-01-01 – 2020-12-28,0,0,2232_C
JE-2244,2019-01-23,3185,-11420.92,3,5,2019-01-01 – 2020-12-28,0,0,3185_C
JE-2245,2019-07-03,2118,-49167.93,2,1,2019-07-01 – 2020-06-28,0,0,2118_C
JE-2245,2019-07-03,1172,-30353.65,2,1,2019-07-01 – 2020-06-28,0,0,1172_C
JE-2245,2019-07-03,1124,30353.65,2,1,2019-07-01 – 2020-06-28,0,0,1124_D
JE-2245,2019-07-03,1133,49167.93,2,1,2019-07-01 – 2020-06-28,0,0,1133_D
JE-2246,2019-09-03,3111,-42159.65,4,3,2019-09-01 – 2020-08-28,0,0,3111_C
JE-2246,2019-09-03,2101,42159.65,4,3,2019-09-01 – 2020-08-28,0,0,2101_D
JE-2247,2019-06-25,2290,-22473.6,4,3,2019-06-01 – 2020-05-28,0,0,2290_C
JE-2247,2019-06-25,1159,13957.02,4,3,2019-06-01 – 2020-05-28,0,0,1159_D
JE-2247,2019-06-25,3123,-13957.02,4,3,2019-06-01 – 2020-05-28,0,0,3123_C
JE-2247,2019-06-25,2102,22473.6,4,3,2019-06-01 – 2020-05-28,0,0,2102_D
JE-2248,2018-10-04,1135,-42302.45,3,3,2018-10-01 – 2019-09-28,0,0,1135_C
JE-2248,2018-10-04,1162,-22222.9,3,3,2018-10-01 – 2019-09-28,0,0,1162_C
JE-2248,2018-10-04,2108,-42515.74,3,3,2018-10-01 – 2019-09-28,0,0,2108_C
JE-2248,2018-10-04,1173,42515.74,3,3,2018-10-01 – 2019-09-28,0,0,1173_D
JE-2248,2018-10-04,2213,22222.9,3,3,2018-10-01 – 2019-09-28,0,0,2213_D
JE-2248,2018-10-04,2293,42302.45,3,3,2018-10-01 – 2019-09-28,0,0,2293_D
JE-2249,2019-11-13,2121,24495.93,3,6,2019-11-01 – 2020-10-28,0,0,2121_D
JE-2249,2019-11-13,3212,-21461.06,3,6,2019-11-01 – 2020-10-28,0,0,3212_C
JE-2249,2019-11-13,2189,-24495.93,3,6,2019-11-01 – 2020-10-28,0,0,2189_C
JE-2249,2019-11-13,2108,21461.06,3,6,2019-11-01 – 2020-10-28,0,0,2108_D
JE-2250,2019-10-18,3125,20319.21,7,6,2019-10-01 – 2020-09-28,0,0,3125_D
JE-2250,2019-10-18,2170,26607.73,7,6,2019-10-01 – 2020-09-28,0,0,2170_D
JE-2250,2019-10-18,1115,-26607.73,7,6,2019-10-01 – 2020-09-28,0,0,1115_C
JE-2250,2019-10-18,1192,-14287.52,7,6,2019-10-01 – 2020-09-28,0,0,1192_C
JE-2250,2019-10-18,2150,-20319.21,7,6,2019-10-01 – 2020-09-28,0,0,2150_C
JE-2250,2019-10-18,3184,14287.52,7,6,2019-10-01 – 2020-09-28,0,0,3184_D
JE-2251,2019-10-01,1133,-25042.74,1,9,2019-10-01 – 2020-09-28,0,0,1133_C
JE-2251,2019-10-01,1127,24262.65,1,9,2019-10-01 – 2020-09-28,0,0,1127_D
JE-2251,2019-10-01,1124,25042.74,1,9,2019-10-01 – 2020-09-28,0,0,1124_D
JE-2251,2019-10-01,2129,-24262.65,1,9,2019-10-01 – 2020-09-28,0,0,2129_C
JE-2252,2018-08-27,3184,-35149.36,3,7,2018-08-01 – 2019-07-28,0,0,3184_C
JE-2252,2018-08-27,2150,35149.36,3,7,2018-08-01 – 2019-07-28,0,0,2150_D
JE-2253,2018-02-04,2112,-14908.03,5,2,2018-02-01 – 2019-01-28,0,0,2112_C
JE-2253,2018-02-04,3100,14908.03,5,2,2018-02-01 – 2019-01-28,0,0,3100_D
JE-2254,2018-01-28,2171,-1517.1,6,3,2018-01-01 – 2019-12-28,0,0,2171_C
JE-2254,2018-01-28,1127,-41426.58,6,3,2018-01-01 – 2019-12-28,0,0,1127_C
JE-2254,2018-01-28,2198,1517.1,6,3,2018-01-01 – 2019-12-28,0,0,2198_D
JE-2254,2018-01-28,1170,41426.58,6,3,2018-01-01 – 2019-12-28,0,0,1170_D
JE-2255,2019-08-31,3180,15225.9,3,6,2019-08-01 – 2020-07-28,0,0,3180_D
JE-2255,2019-08-31,2152,45311.45,3,6,2019-08-01 – 2020-07-28,0,0,2152_D
JE-2255,2019-08-31,3175,-22077.91,3,6,2019-08-01 – 2020-07-28,0,0,3175_C
JE-2255,2019-08-31,1135,22077.91,3,6,2019-08-01 – 2020-07-28,0,0,1135_D
JE-2255,2019-08-31,1139,-45311.45,3,6,2019-08-01 – 2020-07-28,0,0,1139_C
JE-2255,2019-08-31,1132,-15225.9,3,6,2019-08-01 – 2020-07-28,0,0,1132_C
JE-2256,2019-05-28,2217,1435.84,7,4,2019-05-01 – 2020-04-28,0,0,2217_D
JE-2256,2019-05-28,2137,-44581.48,7,4,2019-05-01 – 2020-04-28,0,0,2137_C
JE-2256,2019-05-28,3177,44581.48,7,4,2019-05-01 – 2020-04-28,0,0,3177_D
JE-2256,2019-05-28,1137,-1435.84,7,4,2019-05-01 – 2020-04-28,0,0,1137_C
JE-2257,2019-07-12,2130,19102.74,7,7,2019-07-01 – 2020-06-28,0,0,2130_D
JE-2257,2019-07-12,2164,-19102.74,7,7,2019-07-01 – 2020-06-28,0,0,2164_C
JE-2258,2018-08-11,2280,-30052.77,2,1,2018-08-01 – 2019-07-28,0,0,2280_C
JE-2258,2018-08-11,2130,30052.77,2,1,2018-08-01 – 2019-07-28,0,0,2130_D
JE-2258,2018-08-11,2124,-25508.11,2,1,2018-08-01 – 2019-07-28,0,0,2124_C
JE-2258,2018-08-11,3151,25508.11,2,1,2018-08-01 – 2019-07-28,0,0,3151_D
JE-2258,2018-08-11,1192,-47252.66,2,1,2018-08-01 – 2019-07-28,0,0,1192_C
JE-2258,2018-08-11,1157,47252.66,2,1,2018-08-01 – 2019-07-28,0,0,1157_D
JE-2259,2019-08-24,1163,-6302.09,1,6,2019-08-01 – 2020-07-28,0,0,1163_C
JE-2259,2019-08-24,3217,15410.76,1,6,2019-08-01 – 2020-07-28,0,0,3217_D
JE-2259,2019-08-24,2233,-6452.02,1,6,2019-08-01 – 2020-07-28,0,0,2233_C
JE-2259,2019-08-24,2141,-15410.76,1,6,2019-08-01 – 2020-07-28,0,0,2141_C
JE-2259,2019-08-24,2169,6452.02,1,6,2019-08-01 – 2020-07-28,0,0,2169_D
JE-2259,2019-08-24,2155,6302.09,1,6,2019-08-01 – 2020-07-28,0,0,2155_D
JE-2260,2019-05-22,3108,21169.62,6,8,2019-05-01 – 2020-04-28,0,0,3108_D
JE-2260,2019-05-22,2206,-21169.62,6,8,2019-05-01 – 2020-04-28,0,0,2206_C
JE-2261,2019-06-29,1182,-48335.66,1,9,2019-06-01 – 2020-05-28,0,0,1182_C
JE-2261,2019-06-29,3181,48335.66,1,9,2019-06-01 – 2020-05-28,0,0,3181_D
JE-2261,2019-06-29,1163,26014.07,1,9,2019-06-01 – 2020-05-28,0,0,1163_D
JE-2261,2019-06-29,1107,-26014.07,1,9,2019-06-01 – 2020-05-28,0,0,1107_C
JE-2261,2019-06-29,2138,24035.58,1,9,2019-06-01 – 2020-05-28,0,0,2138_D
JE-2261,2019-06-29,2229,-24035.58,1,9,2019-06-01 – 2020-05-28,0,0,2229_C
