JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-3268,2018-03-05,2277,8457.59,2,6,2018-03-01 – 2019-02-28,0,0,2277_D
JE-3268,2018-03-05,1126,-13761.06,2,6,2018-03-01 – 2019-02-28,0,0,1126_C
JE-3269,2019-08-17,2175,20330.49,5,3,2019-08-01 – 2020-07-28,0,0,2175_D
JE-3269,2019-08-17,3168,36153.89,5,3,2019-08-01 – 2020-07-28,0,0,3168_D
JE-3269,2019-08-17,1186,-36153.89,5,3,2019-08-01 – 2020-07-28,0,0,1186_C
JE-3269,2019-08-17,2197,-20330.49,5,3,2019-08-01 – 2020-07-28,0,0,2197_C
JE-3269,2019-08-17,2198,-39067.55,5,3,2019-08-01 – 2020-07-28,0,0,2198_C
JE-3269,2019-08-17,3139,39067.55,5,3,2019-08-01 – 2020-07-28,0,0,3139_D
JE-3270,2018-12-22,2234,-42166.11,5,9,2018-12-01 – 2019-11-28,0,0,2234_C
JE-3270,2018-12-22,2281,42166.11,5,9,2018-12-01 – 2019-11-28,0,0,2281_D
JE-3271,2018-04-08,2163,-22979.59,2,1,2018-04-01 – 2019-03-28,0,0,2163_C
JE-3271,2018-04-08,3202,-19721.63,2,1,2018-04-01 – 2019-03-28,0,0,3202_C
JE-3271,2018-04-08,2259,22979.59,2,1,2018-04-01 – 2019-03-28,0,0,2259_D
JE-3271,2018-04-08,2133,19721.63,2,1,2018-04-01 – 2019-03-28,0,0,2133_D
JE-3272,2019-09-23,3183,-16517.14,5,2,2019-09-01 – 2020-08-28,0,0,3183_C
JE-3272,2019-09-23,2159,-2295.91,5,2,2019-09-01 – 2020-08-28,0,0,2159_C
JE-3272,2019-09-23,2241,2295.91,5,2,2019-09-01 – 2020-08-28,0,0,2241_D
JE-3272,2019-09-23,3143,-29351.68,5,2,2019-09-01 – 2020-08-28,0,0,3143_C
JE-3272,2019-09-23,2254,16517.14,5,2,2019-09-01 – 2020-08-28,0,0,2254_D
JE-3272,2019-09-23,2202,29351.68,5,2,2019-09-01 – 2020-08-28,0,0,2202_D
JE-3273,2019-01-24,1196,-21927.43,5,6,2019-01-01 – 2020-12-28,0,0,1196_C
JE-3273,2019-01-24,2156,-29492.38,5,6,2019-01-01 – 2020-12-28,0,0,2156_C
JE-3273,2019-01-24,2222,-39063.87,5,6,2019-01-01 – 2020-12-28,0,0,2222_C
JE-3273,2019-01-24,3123,21927.43,5,6,2019-01-01 – 2020-12-28,0,0,3123_D
JE-3273,2019-01-24,3122,29492.38,5,6,2019-01-01 – 2020-12-28,0,0,3122_D
JE-3273,2019-01-24,1149,39063.87,5,6,2019-01-01 – 2020-12-28,0,0,1149_D
JE-3274,2018-02-11,2194,4323.38,2,8,2018-02-01 – 2019-01-28,0,0,2194_D
JE-3274,2018-02-11,1194,-4323.38,2,8,2018-02-01 – 2019-01-28,0,0,1194_C
JE-3275,2018-03-11,1187,-12148.86,7,1,2018-03-01 – 2019-02-28,0,0,1187_C
JE-3275,2018-03-11,3193,12148.86,7,1,2018-03-01 – 2019-02-28,0,0,3193_D
JE-3275,2018-03-11,2123,20053.77,7,1,2018-03-01 – 2019-02-28,0,0,2123_D
JE-3275,2018-03-11,2222,-20053.77,7,1,2018-03-01 – 2019-02-28,0,0,2222_C
JE-3276,2019-02-21,1134,-45979.03,4,5,2019-02-01 – 2020-01-28,0,0,1134_C
JE-3276,2019-02-21,3133,45979.03,4,5,2019-02-01 – 2020-01-28,0,0,3133_D
JE-3277,2018-04-01,3134,-4956.35,6,8,2018-04-01 – 2019-03-28,0,0,3134_C
JE-3277,2018-04-01,1166,4956.35,6,8,2018-04-01 – 2019-03-28,0,0,1166_D
JE-3278,2018-07-28,3221,-8604.93,2,2,2018-07-01 – 2019-06-28,0,0,3221_C
JE-3278,2018-07-28,2161,8604.93,2,2,2018-07-01 – 2019-06-28,0,0,2161_D
JE-3279,2018-07-27,3212,11253.11,4,1,2018-07-01 – 2019-06-28,0,0,3212_D
JE-3279,2018-07-27,2177,-11253.11,4,1,2018-07-01 – 2019-06-28,0,0,2177_C
JE-3280,2019-12-15,2254,21992.18,1,9,2019-12-01 – 2020-11-28,0,0,2254_D
JE-3280,2019-12-15,2183,-21992.18,1,9,2019-12-01 – 2020-11-28,0,0,2183_C
JE-3281,2018-09-01,1150,1696.16,3,7,2018-09-01 – 2019-08-28,0,0,1150_D
JE-3281,2018-09-01,2170,-1696.16,3,7,2018-09-01 – 2019-08-28,0,0,2170_C
JE-3282,2019-05-06,2188,-29178.32,4,7,2019-05-01 – 2020-04-28,0,0,2188_C
JE-3282,2019-05-06,2279,-11919.5,4,7,2019-05-01 – 2020-04-28,0,0,2279_C
JE-3282,2019-05-06,2273,11919.5,4,7,2019-05-01 – 2020-04-28,0,0,2273_D
JE-3282,2019-05-06,3211,29178.32,4,7,2019-05-01 – 2020-04-28,0,0,3211_D
JE-3283,2019-10-29,3102,29612.45,6,2,2019-10-01 – 2020-09-28,0,0,3102_D
JE-3283,2019-10-29,3101,24199.84,6,2,2019-10-01 – 2020-09-28,0,0,3101_D
JE-3283,2019-10-29,2128,-24199.84,6,2,2019-10-01 – 2020-09-28,0,0,2128_C
JE-3283,2019-10-29,3185,-29612.45,6,2,2019-10-01 – 2020-09-28,0,0,3185_C
JE-3284,2018-11-01,2203,-2284.46,5,5,2018-11-01 – 2019-10-28,0,0,2203_C
JE-3284,2018-11-01,1161,2284.46,5,5,2018-11-01 – 2019-10-28,0,0,1161_D
JE-3285,2019-09-27,1135,-38537.09,3,1,2019-09-01 – 2020-08-28,0,0,1135_C
JE-3285,2019-09-27,2257,38537.09,3,1,2019-09-01 – 2020-08-28,0,0,2257_D
JE-3286,2018-08-04,1173,31346.06,7,9,2018-08-01 – 2019-07-28,0,0,1173_D
JE-3286,2018-08-04,2175,-47448.42,7,9,2018-08-01 – 2019-07-28,0,0,2175_C
JE-3286,2018-08-04,2266,-31346.06,7,9,2018-08-01 – 2019-07-28,0,0,2266_C
JE-3286,2018-08-04,3204,47448.42,7,9,2018-08-01 – 2019-07-28,0,0,3204_D
JE-3287,2018-12-19,2112,-34223.97,5,3,2018-12-01 – 2019-11-28,0,0,2112_C
JE-3287,2018-12-19,1146,34223.97,5,3,2018-12-01 – 2019-11-28,0,0,1146_D
JE-3288,2019-11-29,2143,-48427.67,6,4,2019-11-01 – 2020-10-28,0,0,2143_C
JE-3288,2019-11-29,3192,24585.43,6,4,2019-11-01 – 2020-10-28,0,0,3192_D
JE-3288,2019-11-29,3156,48427.67,6,4,2019-11-01 – 2020-10-28,0,0,3156_D
JE-3288,2019-11-29,3194,-24585.43,6,4,2019-11-01 – 2020-10-28,0,0,3194_C
JE-3289,2018-10-12,2222,-25773.36,4,6,2018-10-01 – 2019-09-28,0,0,2222_C
JE-3289,2018-10-12,2169,25773.36,4,6,2018-10-01 – 2019-09-28,0,0,2169_D
JE-3290,2019-12-10,1186,9305.78,2,2,2019-12-01 – 2020-11-28,0,0,1186_D
JE-3290,2019-12-10,2133,-9305.78,2,2,2019-12-01 – 2020-11-28,0,0,2133_C
JE-3290,2019-12-10,2104,36007.38,2,2,2019-12-01 – 2020-11-28,0,0,2104_D
JE-3290,2019-12-10,3182,-36007.38,2,2,2019-12-01 – 2020-11-28,0,0,3182_C
JE-3291,2018-10-12,3118,-11847.28,2,9,2018-10-01 – 2019-09-28,0,0,3118_C
JE-3291,2018-10-12,3219,11847.28,2,9,2018-10-01 – 2019-09-28,0,0,3219_D
JE-3292,2019-12-31,2237,-29523.94,2,9,2019-12-01 – 2020-11-28,0,0,2237_C
JE-3292,2019-12-31,2122,29523.94,2,9,2019-12-01 – 2020-11-28,0,0,2122_D
JE-3292,2019-12-31,2199,38218.11,2,9,2019-12-01 – 2020-11-28,0,0,2199_D
JE-3292,2019-12-31,1134,-38218.11,2,9,2019-12-01 – 2020-11-28,0,0,1134_C
JE-3293,2018-10-15,2132,-41991.18,4,4,2018-10-01 – 2019-09-28,0,0,2132_C
JE-3293,2018-10-15,2269,41991.18,4,4,2018-10-01 – 2019-09-28,0,0,2269_D
JE-3293,2018-10-15,2143,48176.25,4,4,2018-10-01 – 2019-09-28,0,0,2143_D
JE-3293,2018-10-15,1194,-48176.25,4,4,2018-10-01 – 2019-09-28,0,0,1194_C
JE-3294,2018-11-22,3119,10907.39,5,4,2018-11-01 – 2019-10-28,0,0,3119_D
JE-3294,2018-11-22,2279,-10907.39,5,4,2018-11-01 – 2019-10-28,0,0,2279_C
JE-3295,2019-02-19,3110,17069.86,6,6,2019-02-01 – 2020-01-28,0,0,3110_D
JE-3295,2019-02-19,2227,-44894.32,6,6,2019-02-01 – 2020-01-28,0,0,2227_C
JE-3295,2019-02-19,3158,-17069.86,6,6,2019-02-01 – 2020-01-28,0,0,3158_C
JE-3295,2019-02-19,2269,44894.32,6,6,2019-02-01 – 2020-01-28,0,0,2269_D
JE-3296,2018-04-16,2241,47598.93,5,2,2018-04-01 – 2019-03-28,0,0,2241_D
JE-3296,2018-04-16,3214,-47598.93,5,2,2018-04-01 – 2019-03-28,0,0,3214_C
JE-3297,2019-06-17,2202,-7209.52,1,2,2019-06-01 – 2020-05-28,0,0,2202_C
JE-3297,2019-06-17,2210,7209.52,1,2,2019-06-01 – 2020-05-28,0,0,2210_D
JE-3298,2019-09-29,2169,-36129.38,6,3,2019-09-01 – 2020-08-28,0,0,2169_C
JE-3298,2019-09-29,3146,12042.95,6,3,2019-09-01 – 2020-08-28,0,0,3146_D
JE-3298,2019-09-29,2287,-12042.95,6,3,2019-09-01 – 2020-08-28,0,0,2287_C
JE-3298,2019-09-29,1114,36129.38,6,3,2019-09-01 – 2020-08-28,0,0,1114_D
JE-3299,2019-08-26,2103,4752.72,3,7,2019-08-01 – 2020-07-28,0,0,2103_D
JE-3299,2019-08-26,3165,-4752.72,3,7,2019-08-01 – 2020-07-28,0,0,3165_C
JE-3300,2019-02-13,2244,29149.84,7,5,2019-02-01 – 2020-01-28,0,0,2244_D
JE-3300,2019-02-13,1186,-29149.84,7,5,2019-02-01 – 2020-01-28,0,0,1186_C
JE-3301,2018-05-04,3173,19832.71,7,5,2018-05-01 – 2019-04-28,0,0,3173_D
JE-3301,2018-05-04,3117,-19832.71,7,5,2018-05-01 – 2019-04-28,0,0,3117_C
JE-3301,2018-05-04,2229,-17039.32,7,5,2018-05-01 – 2019-04-28,0,0,2229_C
JE-3301,2018-05-04,2185,17039.32,7,5,2018-05-01 – 2019-04-28,0,0,2185_D
JE-3302,2018-03-22,3178,-37796.89,6,5,2018-03-01 – 2019-02-28,0,0,3178_C
JE-3302,2018-03-22,3139,37796.89,6,5,2018-03-01 – 2019-02-28,0,0,3139_D
JE-3303,2018-09-11,2181,46250.31,5,9,2018-09-01 – 2019-08-28,0,0,2181_D
JE-3303,2018-09-11,2209,-1894.8,5,9,2018-09-01 – 2019-08-28,0,0,2209_C
JE-3303,2018-09-11,1191,-46250.31,5,9,2018-09-01 – 2019-08-28,0,0,1191_C
JE-3303,2018-09-11,2107,1894.8,5,9,2018-09-01 – 2019-08-28,0,0,2107_D
JE-3304,2019-11-29,2295,35147.98,7,2,2019-11-01 – 2020-10-28,0,0,2295_D
JE-3304,2019-11-29,1148,-35147.98,7,2,2019-11-01 – 2020-10-28,0,0,1148_C
JE-3305,2018-12-05,1108,45517.34,2,3,2018-12-01 – 2019-11-28,0,0,1108_D
JE-3305,2018-12-05,2116,-45517.34,2,3,2018-12-01 – 2019-11-28,0,0,2116_C
JE-3306,2018-11-20,3203,-34435.97,4,2,2018-11-01 – 2019-10-28,0,0,3203_C
JE-3306,2018-11-20,1142,34435.97,4,2,2018-11-01 – 2019-10-28,0,0,1142_D
JE-3307,2018-06-21,2193,11528.34,3,3,2018-06-01 – 2019-05-28,0,0,2193_D
JE-3307,2018-06-21,2282,-11528.34,3,3,2018-06-01 – 2019-05-28,0,0,2282_C
JE-3308,2019-12-07,2290,22860.57,4,1,2019-12-01 – 2020-11-28,0,0,2290_D
JE-3308,2019-12-07,3153,-22860.57,4,1,2019-12-01 – 2020-11-28,0,0,3153_C
JE-3308,2019-12-07,3171,5904.0,4,1,2019-12-01 – 2020-11-28,0,0,3171_D
JE-3308,2019-12-07,2239,-5904.0,4,1,2019-12-01 – 2020-11-28,0,0,2239_C
JE-3309,2018-06-23,2255,-31990.73,4,9,2018-06-01 – 2019-05-28,0,0,2255_C
JE-3309,2018-06-23,2179,31990.73,4,9,2018-06-01 – 2019-05-28,0,0,2179_D
JE-3310,2018-02-27,1122,32457.73,4,6,2018-02-01 – 2019-01-28,0,0,1122_D
JE-3310,2018-02-27,2254,-32457.73,4,6,2018-02-01 – 2019-01-28,0,0,2254_C
JE-3311,2018-09-17,3185,18745.09,5,2,2018-09-01 – 2019-08-28,0,0,3185_D
JE-3311,2018-09-17,2269,-18745.09,5,2,2018-09-01 – 2019-08-28,0,0,2269_C
JE-3312,2019-07-06,2198,43358.72,7,1,2019-07-01 – 2020-06-28,0,0,2198_D
JE-3312,2019-07-06,2190,4192.22,7,1,2019-07-01 – 2020-06-28,0,0,2190_D
JE-3312,2019-07-06,1102,-4192.22,7,1,2019-07-01 – 2020-06-28,0,0,1102_C
JE-3312,2019-07-06,1146,-43358.72,7,1,2019-07-01 – 2020-06-28,0,0,1146_C
JE-3313,2019-04-18,1156,-42031.57,6,3,2019-04-01 – 2020-03-28,0,0,1156_C
JE-3313,2019-04-18,3166,39299.56,6,3,2019-04-01 – 2020-03-28,0,0,3166_D
JE-3313,2019-04-18,2142,-39299.56,6,3,2019-04-01 – 2020-03-28,0,0,2142_C
JE-3313,2019-04-18,2174,-7613.43,6,3,2019-04-01 – 2020-03-28,0,0,2174_C
JE-3313,2019-04-18,3212,7613.43,6,3,2019-04-01 – 2020-03-28,0,0,3212_D
JE-3313,2019-04-18,3132,42031.57,6,3,2019-04-01 – 2020-03-28,0,0,3132_D
JE-3314,2019-06-16,3160,-3030.4,2,7,2019-06-01 – 2020-05-28,0,0,3160_C
JE-3314,2019-06-16,3152,3030.4,2,7,2019-06-01 – 2020-05-28,0,0,3152_D
JE-3315,2019-09-15,2118,-30324.75,5,6,2019-09-01 – 2020-08-28,0,0,2118_C
JE-3315,2019-09-15,3124,30324.75,5,6,2019-09-01 – 2020-08-28,0,0,3124_D
JE-3316,2018-03-26,2276,-32169.3,5,9,2018-03-01 – 2019-02-28,0,0,2276_C
JE-3316,2018-03-26,2282,-35033.99,5,9,2018-03-01 – 2019-02-28,0,0,2282_C
JE-3316,2018-03-26,1139,32169.3,5,9,2018-03-01 – 2019-02-28,0,0,1139_D
JE-3316,2018-03-26,3154,35033.99,5,9,2018-03-01 – 2019-02-28,0,0,3154_D
JE-3317,2018-01-25,2254,23713.11,7,5,2018-01-01 – 2019-12-28,0,0,2254_D
JE-3317,2018-01-25,3196,-23713.11,7,5,2018-01-01 – 2019-12-28,0,0,3196_C
JE-3317,2018-01-25,1147,16840.12,7,5,2018-01-01 – 2019-12-28,0,0,1147_D
JE-3317,2018-01-25,2174,-16840.12,7,5,2018-01-01 – 2019-12-28,0,0,2174_C
JE-3318,2018-03-19,1144,40364.99,4,4,2018-03-01 – 2019-02-28,0,0,1144_D
JE-3318,2018-03-19,2112,-45800.05,4,4,2018-03-01 – 2019-02-28,0,0,2112_C
JE-3318,2018-03-19,1107,-40364.99,4,4,2018-03-01 – 2019-02-28,0,0,1107_C
JE-3318,2018-03-19,2245,13963.59,4,4,2018-03-01 – 2019-02-28,0,0,2245_D
JE-3318,2018-03-19,1107,-13963.59,4,4,2018-03-01 – 2019-02-28,0,0,1107_C
JE-3318,2018-03-19,1149,45800.05,4,4,2018-03-01 – 2019-02-28,0,0,1149_D
JE-3319,2018-05-02,3164,-34061.83,2,7,2018-05-01 – 2019-04-28,0,0,3164_C
JE-3319,2018-05-02,2197,34061.83,2,7,2018-05-01 – 2019-04-28,0,0,2197_D
JE-3319,2018-05-02,2221,35597.12,2,7,2018-05-01 – 2019-04-28,0,0,2221_D
JE-3319,2018-05-02,3170,-35597.12,2,7,2018-05-01 – 2019-04-28,0,0,3170_C
JE-3320,2019-10-29,1114,39221.26,5,8,2019-10-01 – 2020-09-28,0,0,1114_D
JE-3320,2019-10-29,2166,-35953.63,5,8,2019-10-01 – 2020-09-28,0,0,2166_C
JE-3320,2019-10-29,2222,35953.63,5,8,2019-10-01 – 2020-09-28,0,0,2222_D
JE-3320,2019-10-29,1191,-39221.26,5,8,2019-10-01 – 2020-09-28,0,0,1191_C
JE-3321,2019-07-18,2215,-15381.22,3,4,2019-07-01 – 2020-06-28,0,0,2215_C
JE-3321,2019-07-18,2104,-17319.13,3,4,2019-07-01 – 2020-06-28,0,0,2104_C
JE-3321,2019-07-18,3166,17319.13,3,4,2019-07-01 – 2020-06-28,0,0,3166_D
JE-3321,2019-07-18,1127,5882.03,3,4,2019-07-01 – 2020-06-28,0,0,1127_D
JE-3321,2019-07-18,2284,15381.22,3,4,2019-07-01 – 2020-06-28,0,0,2284_D
JE-3321,2019-07-18,2184,-5882.03,3,4,2019-07-01 – 2020-06-28,0,0,2184_C
JE-3322,2019-01-06,2164,-21276.17,5,5,2019-01-01 – 2020-12-28,0,0,2164_C
JE-3322,2019-01-06,2117,5077.31,5,5,2019-01-01 – 2020-12-28,0,0,2117_D
JE-3322,2019-01-06,3196,-5077.31,5,5,2019-01-01 – 2020-12-28,0,0,3196_C
JE-3322,2019-01-06,2123,-39964.5,5,5,2019-01-01 – 2020-12-28,0,0,2123_C
JE-3322,2019-01-06,1140,21276.17,5,5,2019-01-01 – 2020-12-28,0,0,1140_D
JE-3322,2019-01-06,1100,39964.5,5,5,2019-01-01 – 2020-12-28,0,0,1100_D
JE-3323,2018-02-10,3152,32590.12,3,4,2018-02-01 – 2019-01-28,0,0,3152_D
JE-3323,2018-02-10,2112,-32590.12,3,4,2018-02-01 – 2019-01-28,0,0,2112_C
JE-3324,2019-02-07,1183,-17641.67,6,9,2019-02-01 – 2020-01-28,0,0,1183_C
JE-3324,2019-02-07,1176,20483.83,6,9,2019-02-01 – 2020-01-28,0,0,1176_D
JE-3324,2019-02-07,2208,17641.67,6,9,2019-02-01 – 2020-01-28,0,0,2208_D
JE-3324,2019-02-07,2186,15057.46,6,9,2019-02-01 – 2020-01-28,0,0,2186_D
JE-3324,2019-02-07,2237,-20483.83,6,9,2019-02-01 – 2020-01-28,0,0,2237_C
JE-3324,2019-02-07,1168,-15057.46,6,9,2019-02-01 – 2020-01-28,0,0,1168_C
JE-3325,2019-09-12,2182,-10871.81,2,9,2019-09-01 – 2020-08-28,0,0,2182_C
JE-3325,2019-09-12,2196,10871.81,2,9,2019-09-01 – 2020-08-28,0,0,2196_D
JE-3326,2019-10-09,3170,-12807.57,4,8,2019-10-01 – 2020-09-28,0,0,3170_C
JE-3326,2019-10-09,2254,-39488.94,4,8,2019-10-01 – 2020-09-28,0,0,2254_C
JE-3326,2019-10-09,1156,12807.57,4,8,2019-10-01 – 2020-09-28,0,0,1156_D
JE-3326,2019-10-09,3201,39488.94,4,8,2019-10-01 – 2020-09-28,0,0,3201_D
JE-3327,2019-04-13,2220,37202.23,6,6,2019-04-01 – 2020-03-28,0,0,2220_D
JE-3327,2019-04-13,2239,-16124.8,6,6,2019-04-01 – 2020-03-28,0,0,2239_C
JE-3327,2019-04-13,1118,26855.88,6,6,2019-04-01 – 2020-03-28,0,0,1118_D
JE-3327,2019-04-13,3156,-37202.23,6,6,2019-04-01 – 2020-03-28,0,0,3156_C
JE-3327,2019-04-13,3169,-26855.88,6,6,2019-04-01 – 2020-03-28,0,0,3169_C
JE-3327,2019-04-13,2219,16124.8,6,6,2019-04-01 – 2020-03-28,0,0,2219_D
JE-3328,2019-03-02,2102,-23992.42,3,3,2019-03-01 – 2020-02-28,0,0,2102_C
JE-3328,2019-03-02,1192,23992.42,3,3,2019-03-01 – 2020-02-28,0,0,1192_D
JE-3329,2018-01-31,2171,34480.66,2,6,2018-01-01 – 2019-12-28,0,0,2171_D
JE-3329,2018-01-31,2159,-34480.66,2,6,2018-01-01 – 2019-12-28,0,0,2159_C
JE-3329,2018-01-31,1198,-8720.2,2,6,2018-01-01 – 2019-12-28,0,0,1198_C
JE-3329,2018-01-31,2275,8720.2,2,6,2018-01-01 – 2019-12-28,0,0,2275_D
JE-3330,2019-04-02,2105,25847.78,6,9,2019-04-01 – 2020-03-28,0,0,2105_D
JE-3330,2019-04-02,2118,-25847.78,6,9,2019-04-01 – 2020-03-28,0,0,2118_C
JE-3331,2019-03-26,1156,31994.75,3,8,2019-03-01 – 2020-02-28,0,0,1156_D
JE-3331,2019-03-26,3122,-31994.75,3,8,2019-03-01 – 2020-02-28,0,0,3122_C
JE-3332,2019-01-22,3202,-11364.14,5,3,2019-01-01 – 2020-12-28,0,0,3202_C
JE-3332,2019-01-22,2153,11364.14,5,3,2019-01-01 – 2020-12-28,0,0,2153_D
JE-3333,2019-02-17,1109,12180.84,4,8,2019-02-01 – 2020-01-28,0,0,1109_D
JE-3333,2019-02-17,2219,-12678.13,4,8,2019-02-01 – 2020-01-28,0,0,2219_C
JE-3333,2019-02-17,3103,-12180.84,4,8,2019-02-01 – 2020-01-28,0,0,3103_C
JE-3333,2019-02-17,2130,12678.13,4,8,2019-02-01 – 2020-01-28,0,0,2130_D
JE-3334,2018-04-17,2289,-1557.9,4,3,2018-04-01 – 2019-03-28,0,0,2289_C
JE-3334,2018-04-17,2293,1557.9,4,3,2018-04-01 – 2019-03-28,0,0,2293_D
JE-3334,2018-04-17,3116,10870.41,4,3,2018-04-01 – 2019-03-28,0,0,3116_D
JE-3334,2018-04-17,1110,-4914.55,4,3,2018-04-01 – 2019-03-28,0,0,1110_C
JE-3334,2018-04-17,1178,4914.55,4,3,2018-04-01 – 2019-03-28,0,0,1178_D
JE-3334,2018-04-17,2159,-10870.41,4,3,2018-04-01 – 2019-03-28,0,0,2159_C
JE-3335,2019-04-25,3193,-25815.92,7,5,2019-04-01 – 2020-03-28,0,0,3193_C
JE-3335,2019-04-25,2196,25815.92,7,5,2019-04-01 – 2020-03-28,0,0,2196_D
JE-3336,2018-07-25,2164,15792.66,1,2,2018-07-01 – 2019-06-28,0,0,2164_D
JE-3336,2018-07-25,2196,40825.88,1,2,2018-07-01 – 2019-06-28,0,0,2196_D
JE-3336,2018-07-25,3197,-20563.36,1,2,2018-07-01 – 2019-06-28,0,0,3197_C
JE-3336,2018-07-25,3160,-15792.66,1,2,2018-07-01 – 2019-06-28,0,0,3160_C
JE-3336,2018-07-25,3188,-40825.88,1,2,2018-07-01 – 2019-06-28,0,0,3188_C
JE-3336,2018-07-25,3131,20563.36,1,2,2018-07-01 – 2019-06-28,0,0,3131_D
JE-3337,2019-05-20,3127,-44827.49,1,7,2019-05-01 – 2020-04-28,0,0,3127_C
JE-3337,2019-05-20,3217,-24567.89,1,7,2019-05-01 – 2020-04-28,0,0,3217_C
JE-3337,2019-05-20,2261,44827.49,1,7,2019-05-01 – 2020-04-28,0,0,2261_D
JE-3337,2019-05-20,2184,-39788.17,1,7,2019-05-01 – 2020-04-28,0,0,2184_C
JE-3337,2019-05-20,1139,39788.17,1,7,2019-05-01 – 2020-04-28,0,0,1139_D
JE-3337,2019-05-20,3187,24567.89,1,7,2019-05-01 – 2020-04-28,0,0,3187_D
JE-3338,2018-04-19,2284,7660.54,1,9,2018-04-01 – 2019-03-28,0,0,2284_D
JE-3338,2018-04-19,2188,-48461.73,1,9,2018-04-01 – 2019-03-28,0,0,2188_C
JE-3338,2018-04-19,3154,-7660.54,1,9,2018-04-01 – 2019-03-28,0,0,3154_C
JE-3338,2018-04-19,3198,48461.73,1,9,2018-04-01 – 2019-03-28,0,0,3198_D
JE-3339,2018-02-17,3199,-18844.35,5,1,2018-02-01 – 2019-01-28,0,0,3199_C
JE-3339,2018-02-17,2203,-41906.95,5,1,2018-02-01 – 2019-01-28,0,0,2203_C
JE-3339,2018-02-17,2151,18844.35,5,1,2018-02-01 – 2019-01-28,0,0,2151_D
JE-3339,2018-02-17,3119,-10081.39,5,1,2018-02-01 – 2019-01-28,0,0,3119_C
JE-3339,2018-02-17,3191,41906.95,5,1,2018-02-01 – 2019-01-28,0,0,3191_D
JE-3339,2018-02-17,2161,10081.39,5,1,2018-02-01 – 2019-01-28,0,0,2161_D
JE-3340,2019-06-08,2225,-7172.73,7,5,2019-06-01 – 2020-05-28,0,0,2225_C
JE-3340,2019-06-08,1151,7172.73,7,5,2019-06-01 – 2020-05-28,0,0,1151_D
JE-3340,2019-06-08,3159,-5092.26,7,5,2019-06-01 – 2020-05-28,0,0,3159_C
JE-3340,2019-06-08,1105,2268.86,7,5,2019-06-01 – 2020-05-28,0,0,1105_D
JE-3340,2019-06-08,2266,-2268.86,7,5,2019-06-01 – 2020-05-28,0,0,2266_C
JE-3340,2019-06-08,1179,5092.26,7,5,2019-06-01 – 2020-05-28,0,0,1179_D
JE-3341,2018-10-02,1162,-42460.82,2,8,2018-10-01 – 2019-09-28,0,0,1162_C
JE-3341,2018-10-02,1161,24508.11,2,8,2018-10-01 – 2019-09-28,0,0,1161_D
JE-3341,2018-10-02,2128,-24508.11,2,8,2018-10-01 – 2019-09-28,0,0,2128_C
JE-3341,2018-10-02,3134,-45552.19,2,8,2018-10-01 – 2019-09-28,0,0,3134_C
JE-3341,2018-10-02,2193,45552.19,2,8,2018-10-01 – 2019-09-28,0,0,2193_D
JE-3341,2018-10-02,2116,42460.82,2,8,2018-10-01 – 2019-09-28,0,0,2116_D
JE-3342,2019-03-22,3152,-25802.55,7,6,2019-03-01 – 2020-02-28,0,0,3152_C
JE-3342,2019-03-22,3220,25802.55,7,6,2019-03-01 – 2020-02-28,0,0,3220_D
JE-3343,2018-07-11,2270,-22104.09,2,2,2018-07-01 – 2019-06-28,0,0,2270_C
JE-3343,2018-07-11,3114,22104.09,2,2,2018-07-01 – 2019-06-28,0,0,3114_D
JE-3343,2018-07-11,2264,-32604.06,2,2,2018-07-01 – 2019-06-28,0,0,2264_C
JE-3343,2018-07-11,3152,-5435.84,2,2,2018-07-01 – 2019-06-28,0,0,3152_C
JE-3343,2018-07-11,2103,5435.84,2,2,2018-07-01 – 2019-06-28,0,0,2103_D
JE-3343,2018-07-11,2237,32604.06,2,2,2018-07-01 – 2019-06-28,0,0,2237_D
JE-3344,2018-02-26,3199,-5368.32,7,3,2018-02-01 – 2019-01-28,0,0,3199_C
JE-3344,2018-02-26,1181,5368.32,7,3,2018-02-01 – 2019-01-28,0,0,1181_D
JE-3345,2018-05-16,1100,5758.89,2,7,2018-05-01 – 2019-04-28,0,0,1100_D
JE-3345,2018-05-16,3145,-11225.98,2,7,2018-05-01 – 2019-04-28,0,0,3145_C
JE-3345,2018-05-16,2232,-5758.89,2,7,2018-05-01 – 2019-04-28,0,0,2232_C
JE-3345,2018-05-16,2217,-8404.41,2,7,2018-05-01 – 2019-04-28,0,0,2217_C
JE-3345,2018-05-16,3183,11225.98,2,7,2018-05-01 – 2019-04-28,0,0,3183_D
JE-3345,2018-05-16,3197,8404.41,2,7,2018-05-01 – 2019-04-28,0,0,3197_D
JE-3346,2018-05-30,1147,1224.81,7,7,2018-05-01 – 2019-04-28,0,0,1147_D
JE-3346,2018-05-30,2238,-1224.81,7,7,2018-05-01 – 2019-04-28,0,0,2238_C
JE-3347,2018-08-29,1175,30482.22,6,2,2018-08-01 – 2019-07-28,0,0,1175_D
JE-3347,2018-08-29,2158,-30482.22,6,2,2018-08-01 – 2019-07-28,0,0,2158_C
JE-3348,2018-02-12,3113,20259.39,7,5,2018-02-01 – 2019-01-28,0,0,3113_D
